Message ke-0;70;a2e59276bff8164e60180420b9dbaa20;1646111676.998542
Message ke-1;74;35a8bd51d0391178ba6411d8df62319e;1646111676.999542
Message ke-2;83;f757270fb559be6b68d7377efd7b3f7a;1646111677.000543
Message ke-3;91;e194ef0d3be1c8a1b0b28a135d9ae1b2;1646111677.001545
Message ke-4;88;68219329b1d3e000a55188a41adef6cd;1646111677.002544
Message ke-5;93;2091b34bfc190906073d3ee4a98577a;1646111677.002544
Message ke-6;80;a9d60cd60332a23c942c32629f54da62;1646111677.003544
Message ke-7;77;ce13892f40490c1e00753aa81ee5b266;1646111677.005543
Message ke-8;73;f3f260cabb3a947032e15ee172bc36ad;1646111677.006543
Message ke-9;78;99a6ec2b914e58a021503c48c2cf14ea;1646111677.007543
