Message ke-0;63;4b6c4b99bc140814c788f0ab19f42b63;1646369130.340486
Message ke-1;90;926c3406323a922e448e4b82fc7ea995;1646369130.342378
Message ke-2;98;52fc1553726dd10e64d92132ff2606d7;1646369130.343832
Message ke-3;92;49e67737003417470e1c750e76ab4a47;1646369130.345337
Message ke-4;83;6e4ec716bed137ef87a0633b62b48820;1646369130.3468
Message ke-5;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.348327
Message ke-6;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.349964
Message ke-7;74;1a36bd8097d3fc825e3b580cb44e1677;1646369130.351388
Message ke-8;97;59755521c1568fda2ebb6995a4e98516;1646369130.352892
Message ke-9;83;6e4ec716bed137ef87a0633b62b48820;1646369130.354445
Message ke-10;93;741c8e49bb420814b922e6af17063c3d;1646369130.355853
Message ke-11;67;8f2a9786003edd6cd006e117fcfad638;1646369130.357403
Message ke-12;80;ea538731dbd732ef3d854afaa332ff4d;1646369130.35912
Message ke-13;76;a6dc908dd6ef83fa2e949678a9ef7344;1646369130.360528
Message ke-14;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.361976
Message ke-15;85;c881a3c7ca4bef4c16de019eb4256035;1646369130.363405
Message ke-16;79;a417c0656c10b9cf31fa847e5152b251;1646369130.364765
Message ke-17;80;ea538731dbd732ef3d854afaa332ff4d;1646369130.366315
Message ke-18;64;9104ce0f2bb482bea89cadd5f224a5d6;1646369130.367735
Message ke-19;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.36933
Message ke-20;68;54972b53f76928a0d794eaf0be8c0682;1646369130.370753
Message ke-21;69;712e87535f2b6be863e913da7dded287;1646369130.372181
Message ke-22;78;0b5460996722808cb1648876099752aa;1646369130.373663
Message ke-23;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.375095
Message ke-24;100;8fad860b130018de74ddc98f618d7930;1646369130.376516
Message ke-25;87;408e19bc6c6de8a517abdf78c6fd6952;1646369130.378401
Message ke-26;65;1dfa3bceac8a748624cec5860f8b6673;1646369130.379836
Message ke-27;91;4e4e1988bac812e1b6575a779e0e2dde;1646369130.381363
Message ke-28;97;59755521c1568fda2ebb6995a4e98516;1646369130.382841
Message ke-29;81;11c003788b138cd26d4b2cafcbbd9e76;1646369130.384306
Message ke-30;75;eb33d799796042376c3fe6d353bc1d98;1646369130.385811
Message ke-31;67;8f2a9786003edd6cd006e117fcfad638;1646369130.387264
Message ke-32;87;408e19bc6c6de8a517abdf78c6fd6952;1646369130.388705
Message ke-33;60;e91a7c3f7b366efd69bf8397b8c03186;1646369130.390283
Message ke-34;71;c3510d564005cb507478ca9485abc63e;1646369130.391723
Message ke-35;81;11c003788b138cd26d4b2cafcbbd9e76;1646369130.393237
Message ke-36;69;712e87535f2b6be863e913da7dded287;1646369130.394703
Message ke-37;89;102969bb399505dfdc003f888cf2e0d2;1646369130.396262
Message ke-38;91;4e4e1988bac812e1b6575a779e0e2dde;1646369130.397835
Message ke-39;93;741c8e49bb420814b922e6af17063c3d;1646369130.3993
Message ke-40;90;926c3406323a922e448e4b82fc7ea995;1646369130.400748
Message ke-41;66;70206b16eb047b75001c2d8f323beb1b;1646369130.402257
Message ke-42;75;eb33d799796042376c3fe6d353bc1d98;1646369130.403697
Message ke-43;92;49e67737003417470e1c750e76ab4a47;1646369130.405147
Message ke-44;98;52fc1553726dd10e64d92132ff2606d7;1646369130.406641
Message ke-45;73;2cf750ac8eb7cfb53633220e48ffa670;1646369130.408057
Message ke-46;67;8f2a9786003edd6cd006e117fcfad638;1646369130.409511
Message ke-47;77;b99532e2a49384063d665cc48230703a;1646369130.410958
Message ke-48;91;4e4e1988bac812e1b6575a779e0e2dde;1646369130.412384
Message ke-49;63;4b6c4b99bc140814c788f0ab19f42b63;1646369130.414257
Message ke-50;97;59755521c1568fda2ebb6995a4e98516;1646369130.415699
Message ke-51;60;e91a7c3f7b366efd69bf8397b8c03186;1646369130.417081
Message ke-52;79;a417c0656c10b9cf31fa847e5152b251;1646369130.418508
Message ke-53;62;da389546aa6ce176357d87800c8bbde9;1646369130.420112
Message ke-54;62;da389546aa6ce176357d87800c8bbde9;1646369130.421818
Message ke-55;83;6e4ec716bed137ef87a0633b62b48820;1646369130.423308
Message ke-56;67;8f2a9786003edd6cd006e117fcfad638;1646369130.424815
Message ke-57;61;b5bfa42910d3206930c843fedb9f61c7;1646369130.426257
Message ke-58;99;cb1c8eeffd76caa8b12a02cf47aecc33;1646369130.427634
Message ke-59;88;8f26ee7edd9a2c45e5a2428c92530d1a;1646369130.429017
Message ke-60;90;926c3406323a922e448e4b82fc7ea995;1646369130.430442
Message ke-61;95;a3fbe1a314aae0677de226d1afa85b09;1646369130.431825
Message ke-62;75;eb33d799796042376c3fe6d353bc1d98;1646369130.433276
Message ke-63;87;408e19bc6c6de8a517abdf78c6fd6952;1646369130.434708
Message ke-64;78;0b5460996722808cb1648876099752aa;1646369130.436074
Message ke-65;78;0b5460996722808cb1648876099752aa;1646369130.4375
Message ke-66;66;70206b16eb047b75001c2d8f323beb1b;1646369130.438894
Message ke-67;76;a6dc908dd6ef83fa2e949678a9ef7344;1646369130.440266
Message ke-68;75;eb33d799796042376c3fe6d353bc1d98;1646369130.441705
Message ke-69;88;8f26ee7edd9a2c45e5a2428c92530d1a;1646369130.443134
Message ke-70;81;11c003788b138cd26d4b2cafcbbd9e76;1646369130.444501
Message ke-71;84;c8c905c9ddc5eb4d4ecc4cd98a9d04d1;1646369130.445919
Message ke-72;77;b99532e2a49384063d665cc48230703a;1646369130.44735
Message ke-73;84;c8c905c9ddc5eb4d4ecc4cd98a9d04d1;1646369130.448902
Message ke-74;93;741c8e49bb420814b922e6af17063c3d;1646369130.450744
Message ke-75;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.452176
Message ke-76;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.453866
Message ke-77;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.455446
Message ke-78;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.4569
Message ke-79;93;741c8e49bb420814b922e6af17063c3d;1646369130.458343
Message ke-80;97;59755521c1568fda2ebb6995a4e98516;1646369130.45982
Message ke-81;93;741c8e49bb420814b922e6af17063c3d;1646369130.461308
Message ke-82;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.462673
Message ke-83;94;71137b8e0bfdc4c763bf14f5f04ea0ba;1646369130.464038
Message ke-84;64;9104ce0f2bb482bea89cadd5f224a5d6;1646369130.465467
Message ke-85;87;408e19bc6c6de8a517abdf78c6fd6952;1646369130.466844
Message ke-86;78;0b5460996722808cb1648876099752aa;1646369130.468388
Message ke-87;85;c881a3c7ca4bef4c16de019eb4256035;1646369130.469832
Message ke-88;88;8f26ee7edd9a2c45e5a2428c92530d1a;1646369130.471268
Message ke-89;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.472631
Message ke-90;60;e91a7c3f7b366efd69bf8397b8c03186;1646369130.47405
Message ke-91;68;54972b53f76928a0d794eaf0be8c0682;1646369130.47544
Message ke-92;79;a417c0656c10b9cf31fa847e5152b251;1646369130.476848
Message ke-93;71;c3510d564005cb507478ca9485abc63e;1646369130.478323
Message ke-94;87;408e19bc6c6de8a517abdf78c6fd6952;1646369130.479746
Message ke-95;69;712e87535f2b6be863e913da7dded287;1646369130.481248
Message ke-96;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.48268
Message ke-97;100;8fad860b130018de74ddc98f618d7930;1646369130.484052
Message ke-98;76;a6dc908dd6ef83fa2e949678a9ef7344;1646369130.485773
Message ke-99;65;1dfa3bceac8a748624cec5860f8b6673;1646369130.487216
Message ke-100;97;59755521c1568fda2ebb6995a4e98516;1646369130.488648
Message ke-101;85;c881a3c7ca4bef4c16de019eb4256035;1646369130.490073
Message ke-102;60;e91a7c3f7b366efd69bf8397b8c03186;1646369130.491557
Message ke-103;74;1a36bd8097d3fc825e3b580cb44e1677;1646369130.493227
Message ke-104;83;6e4ec716bed137ef87a0633b62b48820;1646369130.495063
Message ke-105;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.496531
Message ke-106;61;b5bfa42910d3206930c843fedb9f61c7;1646369130.498016
Message ke-107;63;4b6c4b99bc140814c788f0ab19f42b63;1646369130.499448
Message ke-108;66;70206b16eb047b75001c2d8f323beb1b;1646369130.500878
Message ke-109;73;2cf750ac8eb7cfb53633220e48ffa670;1646369130.502378
Message ke-110;83;6e4ec716bed137ef87a0633b62b48820;1646369130.503771
Message ke-111;72;9228b13f9d1521078e0f3b3306fff56a;1646369130.505269
Message ke-112;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.506707
Message ke-113;79;a417c0656c10b9cf31fa847e5152b251;1646369130.508148
Message ke-114;99;cb1c8eeffd76caa8b12a02cf47aecc33;1646369130.509635
Message ke-115;97;59755521c1568fda2ebb6995a4e98516;1646369130.511064
Message ke-116;88;8f26ee7edd9a2c45e5a2428c92530d1a;1646369130.51249
Message ke-117;95;a3fbe1a314aae0677de226d1afa85b09;1646369130.513946
Message ke-118;85;c881a3c7ca4bef4c16de019eb4256035;1646369130.515392
Message ke-119;74;1a36bd8097d3fc825e3b580cb44e1677;1646369130.516818
Message ke-120;69;712e87535f2b6be863e913da7dded287;1646369130.518323
Message ke-121;63;4b6c4b99bc140814c788f0ab19f42b63;1646369130.519755
Message ke-122;62;da389546aa6ce176357d87800c8bbde9;1646369130.521661
Message ke-123;89;102969bb399505dfdc003f888cf2e0d2;1646369130.523495
Message ke-124;65;1dfa3bceac8a748624cec5860f8b6673;1646369130.525
Message ke-125;92;49e67737003417470e1c750e76ab4a47;1646369130.526462
Message ke-126;89;102969bb399505dfdc003f888cf2e0d2;1646369130.527829
Message ke-127;78;0b5460996722808cb1648876099752aa;1646369130.52937
Message ke-128;94;71137b8e0bfdc4c763bf14f5f04ea0ba;1646369130.530743
Message ke-129;63;4b6c4b99bc140814c788f0ab19f42b63;1646369130.532116
Message ke-130;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.533546
Message ke-131;71;c3510d564005cb507478ca9485abc63e;1646369130.534915
Message ke-132;64;9104ce0f2bb482bea89cadd5f224a5d6;1646369130.536289
Message ke-133;66;70206b16eb047b75001c2d8f323beb1b;1646369130.537707
Message ke-134;84;c8c905c9ddc5eb4d4ecc4cd98a9d04d1;1646369130.539084
Message ke-135;70;f632b7b3a90a60d2dde97e1b74b27ad7;1646369130.540478
Message ke-136;86;dfe955e16b41aaad3025c55dd9a3d986;1646369130.541907
Message ke-137;62;da389546aa6ce176357d87800c8bbde9;1646369130.543289
Message ke-138;82;67e9b9fd670d516070e738d8ac7784a4;1646369130.544655
Message ke-139;72;9228b13f9d1521078e0f3b3306fff56a;1646369130.546076
Message ke-140;79;a417c0656c10b9cf31fa847e5152b251;1646369130.547519
Message ke-141;99;cb1c8eeffd76caa8b12a02cf47aecc33;1646369130.549008
Message ke-142;66;70206b16eb047b75001c2d8f323beb1b;1646369130.5505
Message ke-143;67;8f2a9786003edd6cd006e117fcfad638;1646369130.551921
Message ke-144;85;c881a3c7ca4bef4c16de019eb4256035;1646369130.553343
Message ke-145;66;70206b16eb047b75001c2d8f323beb1b;1646369130.554754
